date,nav,Daily_Return,MA_30
2015-12-01,33.5186,-0.003281652282094427,33.244193333333335
2015-12-02,33.8327,0.9370916446391098,33.26947
2015-12-03,33.7975,-0.10404135643919954,33.29248
2015-12-04,33.694,-0.3062356683186551,33.305060000000005
2015-12-07,33.6603,-0.10001780732475929,33.30838666666667
2015-12-08,33.2944,-1.0870372515990545,33.29731
2015-12-09,32.871,-1.2716853284636453,33.27543
2015-12-10,33.2474,1.1450822913814607,33.27487333333333
2015-12-11,33.0682,-0.5389895149696011,33.26363666666667
2015-12-14,33.0979,0.08981438360722294,33.25566
2015-12-15,33.3962,0.9012656392097362,33.260956666666665
2015-12-16,33.3913,-0.014672327989406764,33.26795333333334
2015-12-17,34.0463,1.9615887970818813,33.30453
2015-12-18,33.9321,-0.335425582221871,33.324666666666666
2015-12-21,34.167,0.6922648465612413,33.35488333333333
2015-12-22,34.2195,0.1536570374923052,33.3976
2015-12-23,34.4628,0.7109981151098177,33.45690333333333
2015-12-24,34.6924,0.6662256113838527,33.51056333333334
2015-12-28,34.9675,0.7929690652707766,33.58020333333334
2015-12-29,35.1231,0.4449846285836889,33.65432666666667
2015-12-30,35.4189,0.8421807870034215,33.740293333333334
2015-12-31,35.7192,0.8478524177769398,33.8262
2016-01-01,36.0391,0.8955967658849984,33.93463
2016-01-04,35.7424,-0.8232725012555675,34.01721666666666
2016-01-05,35.9544,0.5931330856349781,34.099556666666665
2016-01-06,35.5722,-1.0630131499899775,34.164273333333334
2016-01-07,34.6033,-2.723756191632809,34.201123333333335
2016-01-08,35.1548,1.5937786280499466,34.2587
2016-01-11,35.1181,-0.10439541684209575,34.310743333333335
2016-01-12,34.5143,-1.7193413083281817,34.343896666666666
2016-01-13,33.9198,-1.7224744526181834,34.35727
2016-01-14,33.6342,-0.841986096616143,34.350653333333334
2016-01-15,32.8379,-2.367530668188933,34.318666666666665
2016-01-18,31.6702,-3.555952116304628,34.25120666666667
2016-01-19,31.9417,0.8572727674596381,34.19392
2016-01-20,31.3699,-1.7901364047624213,34.12977
2016-01-21,31.4128,0.1367552972754149,34.08116333333333
2016-01-22,32.1795,2.440724800081484,34.045566666666666
2016-01-25,32.3429,0.507776690128825,34.02139
2016-01-27,32.3767,0.10450516187479053,33.99735
2016-01-28,32.3849,0.025326855423823957,33.96364
2016-01-29,32.5066,0.3757924217768105,33.93415
2016-02-01,32.6827,0.5417361397377807,33.88869666666667
2016-02-02,32.579,-0.3172932468859524,33.84359333333334
2016-02-03,32.1505,-1.3152644341446917,33.776376666666664
2016-02-04,32.0113,-0.4329637175160661,33.70277
2016-02-05,32.187,0.5488686807471055,33.62691
2016-02-08,32.1441,-0.13328362382326597,33.54196666666667
2016-02-09,32.0579,-0.26816740863799815,33.44498
2016-02-10,31.6489,-1.2758165693947388,33.32917333333333
2016-02-11,30.4832,-3.6832243774665208,33.16465
2016-02-12,30.1716,-1.0222023934495006,32.979729999999996
2016-02-15,31.0517,2.9169815323018877,32.81348333333333
2016-02-16,30.4216,-2.0291964691144138,32.63612333333334
2016-02-17,30.7027,0.9240145160017921,32.46106666666667
2016-02-18,31.0755,1.214225458998719,32.31117666666667
2016-02-19,31.1002,0.07948383774998291,32.194406666666666
2016-02-22,31.016,-0.2707378087600798,32.056446666666666
2016-02-23,30.6836,-1.0717049264895584,31.908630000000002
2016-02-24,30.265,-1.3642466985620882,31.76698666666667
2016-02-25,30.24,-0.08260366760285409,31.644326666666668
2016-02-26,29.9406,-0.9900793650793549,31.521206666666664
2016-02-29,29.7635,-0.5915045122676266,31.418726666666664
2016-03-01,30.5287,2.5709341979269995,31.380676666666666
2016-03-02,30.9607,1.415061892579761,31.347976666666668
2016-03-03,31.1097,0.48125526877622615,31.33930333333333
2016-03-04,31.114,0.013822055500378738,31.329343333333334
2016-03-08,31.0575,-0.1815902809024883,31.291943333333336
2016-03-09,31.0997,0.1358770023343725,31.250503333333334
2016-03-10,31.0779,-0.07009713920069771,31.20721
2016-03-11,31.0885,0.03410783868922351,31.163996666666666
2016-03-14,31.3364,0.7974009682036876,31.12499
2016-03-15,31.1758,-0.5125030316181944,31.07476
2016-03-16,31.2445,0.2203632304544012,31.03027666666667
2016-03-17,31.3309,0.27652866904575024,31.002956666666666
2016-03-18,31.5504,0.7005863221292818,30.987593333333333
2016-03-21,31.9899,1.393009280389479,30.981023333333333
2016-03-22,31.8682,-0.38043257403116426,30.97182666666667
2016-03-23,32.2192,1.1014114383617546,30.977203333333332
2016-03-28,31.8759,-1.0655137309430351,30.984770000000005
2016-03-29,31.9445,0.21520960976788572,31.03348
2016-03-30,32.3132,1.1541892970621026,31.10486666666667
2016-03-31,32.3614,0.14916504710149603,31.148523333333337
2016-04-01,32.6099,0.7678901407232042,31.221466666666668
2016-04-04,33.112,1.539716466471841,31.30177666666667
2016-04-05,32.9295,-0.5511597004107416,31.363576666666667
2016-04-06,33.2317,0.9177181554533176,31.434626666666666
2016-04-07,33.0194,-0.6388478470857661,31.501406666666664
2016-04-08,33.065,0.13810063174981568,31.58078666666667
2016-04-11,33.3875,0.9753515802207957,31.684869999999997
2016-04-12,33.512,0.3728940471733333,31.793936666666664
2016-04-13,33.7693,0.7677846741465766,31.921560000000003
2016-04-18,34.1922,1.252320895014103,32.069183333333335
2016-04-20,34.2725,0.23484888366351875,32.193976666666664
2016-04-21,34.1677,-0.30578452111750254,32.30087666666667
2016-04-22,34.001,-0.4878876833969148,32.39725333333333
2016-04-25,33.9629,-0.1120555277785984,32.492216666666664
2016-04-26,34.1453,0.5370566117734343,32.59514333333333
2016-04-27,34.3437,0.5810462933405258,32.70327666666667
2016-04-28,34.1016,-0.7049327824317109,32.804066666666664
2016-04-29,34.1348,0.09735613578247815,32.90561
2016-05-02,34.0495,-0.24989160622003181,32.996046666666665
2016-05-03,34.0306,-0.05550742301649869,33.09120666666667
2016-05-04,33.7226,-0.9050677919284378,33.173809999999996
2016-05-05,33.9939,0.8045049907183799,33.26257666666667
2016-05-06,33.8769,-0.3441793968917861,33.34012666666667
2016-05-09,34.0572,0.5322210709952868,33.409036666666665
2016-05-10,33.8602,-0.5784386267808306,33.47543666666666
2016-05-11,33.9502,0.2657987844135734,33.533136666666664
2016-05-12,34.334,1.1304793491643705,33.615073333333335
2016-05-13,34.2819,-0.15174462631794006,33.69298666666667
2016-05-16,34.214,-0.19806370125343697,33.756346666666666
2016-05-17,34.2682,0.15841468404746983,33.81990666666666
2016-05-18,34.3194,0.14940965676633056,33.876889999999996
2016-05-19,33.8355,-1.4099896851343496,33.90100666666667
2016-05-20,33.6161,-0.6484313812415987,33.92389333333333
2016-05-23,33.6583,0.12553508586656825,33.938113333333334
2016-05-24,33.416,-0.7198818716334432,33.95133333333334
2016-05-25,33.6057,0.5676921235336474,33.96935666666666
2016-05-26,33.5544,-0.15265267499262603,33.974920000000004
2016-05-27,33.7237,0.5045537992036886,33.98197666666667
2016-05-30,33.8423,0.3516814584402006,33.98441
2016-05-31,33.7683,-0.21866126120269058,33.970279999999995
2016-06-01,33.793,0.0731455240565726,33.954296666666664
2016-06-02,33.9535,0.47495043352172583,33.947156666666665
2016-06-03,33.8652,-0.2600615547734275,33.94263
2016-06-06,34.0559,0.5631149380485034,33.94573
2016-06-07,34.4547,1.1710158885831934,33.956043333333334
2016-06-08,34.5334,0.228415861986897,33.96236666666667
2016-06-09,34.2408,-0.8472956615913851,33.96700666666667
2016-06-10,34.345,0.3043153197355153,33.97401333333333
2016-06-13,34.1257,-0.6385208909593709,33.976553333333335
2016-06-14,34.0845,-0.12073012421723872,33.97835
2016-06-15,34.3849,0.8813390250700603,34.00042666666667
2016-06-16,34.26,-0.36324084118321,34.009296666666664
2016-06-17,34.405,0.42323409223585795,34.0269
2016-06-20,34.2823,-0.3566342101438802,34.03440333333334
2016-06-21,34.2368,-0.1327215501876977,34.04695666666667
2016-06-22,34.2584,0.0630900084120034,34.05723
2016-06-23,34.2001,-0.17017724120216293,34.05276666666666
2016-06-24,33.9007,-0.875436036736732,34.04006
2016-06-27,34.2331,0.9805107269171387,34.04069666666667
2016-06-28,34.5703,0.9850115823574424,34.05076666666667
2016-06-29,35.1004,1.5333971646181777,34.076800000000006
2016-06-30,35.2551,0.4407357181114735,34.12412
2016-07-01,35.3909,0.3851924969720866,34.183279999999996
2016-07-04,35.5248,0.3783458459660549,34.24549666666667
2016-07-05,35.5532,0.0799441516912136,34.316736666666664
2016-07-07,35.6973,0.4053081016617499,34.38645666666666
2016-07-08,35.747,0.13922621598831952,34.459543333333336
2016-07-11,35.8859,0.38856407530700743,34.531616666666665
2016-07-12,35.7695,-0.32436137870305304,34.59585666666667
2016-07-13,35.8112,0.11657976767915912,34.66395333333333
2016-07-14,36.3687,1.556775533911181,34.749810000000004
2016-07-15,36.3821,0.03684486935195963,34.83076333333334
2016-07-18,36.3078,-0.2042213066315579,34.91218333333333
2016-07-19,36.1272,-0.4974137788574362,34.981226666666664
2016-07-20,36.5005,1.0332934741690503,35.049420000000005
2016-07-21,36.5193,0.051506143751445244,35.11561666666667
2016-07-22,36.6433,0.3395464863784392,35.1957
2016-07-25,36.9769,0.9103983538600424,35.283429999999996
2016-07-26,36.7347,-0.6550035292304246,35.370396666666664
2016-07-27,36.4712,-0.7173054360046338,35.44995333333333
2016-07-28,36.7219,0.6873916953650916,35.52785333333333
2016-07-29,36.8836,0.44033669281819954,35.61530666666667
2016-08-01,36.5024,-1.0335216735893438,35.685219999999994
2016-08-02,36.3876,-0.3144998685018052,35.75539666666666
2016-08-03,35.9656,-1.1597357341511905,35.813023333333334
2016-08-04,36.1689,0.565262361812402,35.87670666666667
2016-08-05,36.4669,0.823912256109538,35.95226666666667
2016-08-08,36.5398,0.1999073132073148,36.040236666666665
2016-08-09,36.3094,-0.6305453231818525,36.10944666666667
2016-08-10,35.939,-1.0201215112339956,36.155069999999995
2016-08-11,35.9288,-0.028381424079682027,36.18268333333334
2016-08-12,36.0147,0.2390839660662003,36.20800333333333
2016-08-16,35.9908,-0.06636179115748764,36.227999999999994
2016-08-17,36.3047,0.8721673316514078,36.253996666666666
2016-08-18,36.6979,1.0830553619779248,36.29215333333333
2016-08-19,36.761,0.1719444436875328,36.32761000000001
2016-08-22,36.7581,-0.007888795190569287,36.361313333333335
2016-08-23,36.8134,0.15044303160391959,36.392230000000005
2016-08-24,37.0685,0.6929541960264407,36.43553
2016-08-25,37.1465,0.21042124715056065,36.48004
2016-08-26,37.145,-0.004038065497424803,36.505916666666664
2016-08-29,37.3338,0.508278368555648,36.53764
2016-08-30,37.8232,1.3108764711869725,36.58815333333334
2016-08-31,37.9673,0.38098310031937643,36.64949000000001
2016-09-01,37.547,-1.1070052387185947,36.68437333333333
2016-09-02,37.7261,0.47700215729620243,36.7246
2016-09-06,37.9713,0.6499479140435804,36.76886666666666
2016-09-07,37.7765,-0.5130190433300985,36.79552
2016-09-08,38.0072,0.6106971265204431,36.83793666666667
2016-09-09,37.8889,-0.31125681449829523,36.88519333333333
2016-09-12,37.1323,-1.9968909100026577,36.898873333333334
2016-09-14,37.4695,0.9081042650199267,36.91840333333333
2016-09-15,37.5655,0.25620838281803504,36.95384000000001
2016-09-16,37.5474,-0.048182507886218584,36.9925
2016-09-19,37.7317,0.490846237023046,37.051370000000006
2016-09-20,37.8995,0.4447188968427218,37.10905666666667
2016-09-21,37.8895,-0.026385572369047594,37.15647666666667
2016-09-22,38.4994,1.6096807822747916,37.22179666666667
2016-09-23,38.6335,0.34831711663037,37.29926666666667
2016-09-26,38.5512,-0.2130275538069215,37.386340000000004
2016-09-27,38.6536,0.2656207848263925,37.47716666666667
2016-09-28,38.8645,0.5456154148643311,37.572160000000004
2016-09-29,37.6457,-3.1360238778319616,37.62732333333334
2016-09-30,38.6634,2.703363199515496,37.70594666666667
2016-10-03,39.4262,1.972925298861461,37.79689
2016-10-04,39.6324,0.5230024704384384,37.892603333333334
2016-10-05,39.9987,0.9242438005268472,38.00062333333334
2016-10-06,39.8451,-0.38401248040560443,38.10168
2016-10-07,40.2223,0.9466659639453701,38.206806666666665
2016-10-10,40.4711,0.61856233979658,38.31762666666667
2016-10-13,39.7037,-1.8961678827607908,38.40291666666667
2016-10-14,39.9726,0.677266854222669,38.490876666666665
2016-10-17,39.6723,-0.7512646162621373,38.55251333333333
2016-10-18,40.0062,0.8416451781217527,38.62047666666667
2016-10-19,40.2299,0.5591633296839094,38.709906666666676
2016-10-20,40.2785,0.12080566941503612,38.79498666666667
2016-10-21,40.0949,-0.45582630932134993,38.86577333333334
2016-10-24,40.4993,1.008607079703383,38.95653333333333
2016-10-25,40.6786,0.4427237013973295,39.045579999999994
2016-10-26,40.5044,-0.42823499333803916,39.13276333333333
2016-10-27,40.588,0.20639732967282498,39.247953333333335
2016-10-28,41.0564,1.1540356755691317,39.36751666666667
2016-11-01,41.6575,1.4640835533558771,39.50391666666666
2016-11-02,41.034,-1.4967292804416998,39.62013666666667
2016-11-03,40.5851,-1.0939708534386194,39.71525
2016-11-04,39.8044,-1.9236123602011435,39.77874666666666
2016-11-07,40.3143,1.2810141592386914,39.85957333333333
2016-11-08,40.2973,-0.04216865975597006,39.91950333333333
2016-11-09,39.7184,-1.4365726736034312,39.95566666666666
2016-11-10,40.372,1.645584917821452,40.01636
2016-11-11,39.2286,-2.832160903596548,40.03552666666666
2016-11-15,37.2816,-4.963215613098615,39.98276333333333
2016-11-16,37.2673,-0.038356722887422645,39.97015
2016-11-17,37.079,-0.5052686940025142,39.917336666666664
2016-11-18,37.4444,0.9854634698886144,39.851276666666664
2016-11-21,36.0161,-3.814455566119368,39.73073333333333
2016-11-22,36.3454,0.9143133209869925,39.608956666666664
2016-11-23,36.6964,0.9657343157593479,39.504
2016-11-24,36.8274,0.35698324631299183,39.390836666666665
2016-11-25,37.3075,1.3036489135806573,39.285383333333336
2016-11-28,37.784,1.2772230784694916,39.22139333333333
2016-11-29,37.9466,0.4303408850306889,39.153859999999995
2016-11-30,38.2132,0.7025662378184139,39.105223333333335
2016-12-01,38.1715,-0.1091245956894471,39.044066666666666
2016-12-02,37.6241,-1.434054202742896,38.957206666666664
2016-12-05,37.5993,-0.06591519797151113,38.8679
2016-12-06,37.4778,-0.32314431385690456,38.78066333333333
2016-12-07,37.3837,-0.25108197386186637,38.67681
2016-12-08,37.6893,0.8174685758766564,38.57716666666667
2016-12-09,37.7144,0.06659715091550389,38.48416666666667
2016-12-12,37.4765,-0.6307935430498568,38.38045
2016-12-13,37.6478,0.4570864408362407,38.266830000000006
2016-12-14,37.2921,-0.9448095240624954,38.121316666666665
2016-12-15,37.1506,-0.3794369316825863,37.99187
2016-12-16,37.1271,-0.06325604431690612,37.876603333333335
2016-12-19,36.945,-0.4904773063341805,37.78129
2016-12-20,36.545,-1.0826904858573516,37.65564666666667
2016-12-21,36.5384,-0.018059926118485503,37.53035
2016-12-22,36.1526,-1.0558754625271005,37.41149
2016-12-23,36.2255,0.20164524819790142,37.273273333333336
2016-12-26,35.6034,-1.7172985880111957,37.152433333333335
2016-12-27,35.8987,0.8294151682142648,37.10633666666667
2016-12-28,36.0955,0.5482092666308391,37.067276666666665
2016-12-29,36.3282,0.6446786995608855,37.04225
2016-12-30,36.6631,0.921873365594772,37.01620666666667
2017-01-02,36.945,0.7688929741347605,37.04717
2017-01-03,37.2804,0.9078359723913909,37.07833666666667
2017-01-04,37.3559,0.20251928627375015,37.100319999999996
2017-01-05,37.6091,0.6778045770547525,37.12637666666667
2017-01-06,37.6588,0.1321488682260341,37.138086666666666
2017-01-09,37.8471,0.5000159325310394,37.14019
2017-01-10,38.0179,0.45128953076984946,37.14256666666667
2017-01-11,38.2558,0.625757866689125,37.14398666666667
2017-01-12,38.1337,-0.31916728966588925,37.14272666666667
2017-01-13,38.1845,0.13321550229850043,37.16140666666667
2017-01-16,38.3745,0.49758409825975125,37.18724666666666
2017-01-17,38.5511,0.4602014358493278,37.22302333333334
2017-01-18,38.8508,0.7774097237173594,37.271926666666666
2017-01-19,38.9791,0.33023772998239664,37.31492
2017-01-20,38.6106,-0.9453784207434368,37.34479333333333
2017-01-23,38.7686,0.4092140500277175,37.387863333333335
2017-01-24,39.1981,1.1078553262175994,37.439539999999994
2017-01-25,39.3139,0.29542248221214873,37.506933333333336
2017-01-27,39.5765,0.6679571347538715,37.58779666666667
2017-01-30,39.3144,-0.6622616957032701,37.66070666666666
2017-01-31,39.1862,-0.32608916834544477,37.735413333333334
2017-02-01,39.5325,0.8837294761931513,37.83499666666667
2017-02-02,39.6138,0.20565357617150504,37.937509999999996
2017-02-03,40.3205,1.7839742715922258,38.07644
2017-02-06,40.7207,0.9925472154363124,38.226279999999996
2017-02-07,40.9243,0.4999914048628762,38.40364333333333
2017-02-08,40.9586,0.08381328452775616,38.57230666666667
2017-02-09,40.9909,0.07886011728917008,38.735486666666674
2017-02-10,41.2994,0.7526060662244483,38.90119333333333
2017-02-13,41.2657,-0.0815992484152206,39.05461333333333
2017-02-14,41.0917,-0.4216576963434471,39.19283666666667
2017-02-15,40.3628,-1.7738375389677263,39.295583333333326
2017-02-16,40.8238,1.1421407830973118,39.411179999999995
2017-02-17,40.8373,0.03306894507615343,39.518786666666664
2017-02-20,41.1251,0.7047478653094297,39.63433
2017-02-21,41.2254,0.24388998446203125,39.74694
2017-02-22,40.9946,-0.5598490251155885,39.84616333333334
2017-02-23,41.03,0.08635283671507565,39.93863666666666
2017-02-27,40.7685,-0.6373385327808845,40.02646333333334
2017-02-28,40.9008,0.32451525074503884,40.11700666666666
2017-03-01,41.2422,0.8347024997066077,40.21259666666666
2017-03-02,40.7713,-1.1417916599987366,40.28660333333333
2017-03-03,40.9417,0.4179410516711446,40.356300000000005
2017-03-06,40.9656,0.058375690310863426,40.42251666666667
2017-03-07,41.0703,0.25558029175698493,40.504506666666664
2017-03-08,41.0006,-0.16970901113457781,40.57890666666666
2017-03-09,41.0732,0.17707057945492988,40.64141
2017-03-10,40.9816,-0.22301646815928722,40.696999999999996
2017-03-14,41.304,0.7866945165635464,40.754583333333336
2017-03-15,41.3027,-0.0031473949254290368,40.82086
2017-03-16,41.8189,1.2497972287526027,40.90861666666667
2017-03-17,41.9777,0.3797326089399755,40.99012333333334
2017-03-20,42.24,0.6248555780807408,41.07766333333334
2017-03-21,42.1456,-0.22348484848484507,41.1385
2017-03-22,42.0026,-0.339299950647276,41.18123
2017-03-23,42.1719,0.40307028612514006,41.22281666666667
2017-03-24,42.2284,0.13397546707640817,41.26514333333333
2017-03-27,42.2659,0.08880279622245357,41.30764333333333
2017-03-28,42.3497,0.19826858058149543,41.34265333333334
2017-03-29,42.3573,0.017945817798015185,41.37904
2017-03-30,42.691,0.7878216977947217,41.43235
2017-03-31,42.7884,0.2281511325572083,41.51320333333334
2017-04-03,43.2863,1.1636331342139261,41.59528666666667
2017-04-05,44.5942,3.021510269993044,41.72051666666667
2017-04-06,44.6978,0.23231720717042936,41.83960666666667
2017-04-07,44.3425,-0.7948937084151786,41.943509999999996
2017-04-10,44.7075,0.8231380729548432,42.06727333333333
2017-04-11,45.0113,0.6795280433931516,42.199983333333336
2017-04-12,44.8462,-0.36679678214136535,42.335906666666666
2017-04-13,44.78,-0.14761562852594334,42.46521333333333
2017-04-17,44.9619,0.4062081286288599,42.58920333333333
2017-04-18,44.5612,-0.8911989929251241,42.71553333333334
2017-04-19,44.6032,0.09425239894795823,42.837583333333335
2017-04-20,45.0012,0.8923126591813935,42.97210333333333
2017-04-21,44.9958,-0.01199968000852314,43.10295333333333
2017-04-24,45.2712,0.6120571253316998,43.24530666666667
2017-04-25,45.2974,0.05787343830072622,43.386113333333334
2017-04-26,44.6934,-1.3334098645838566,43.509840000000004
2017-04-27,44.964,0.6054585240773847,43.631840000000004
2017-04-28,44.9968,0.07294724668625019,43.75497666666667
2017-05-02,44.8776,-0.2649077267716793,43.85693333333334
2017-05-03,44.8741,-0.007798991033391989,43.95348
2017-05-04,45.0697,0.4358861793328339,44.047803333333334
2017-05-05,44.9503,-0.26492299704679034,44.14129333333334
2017-05-08,45.2513,0.669628456317306,44.24958333333334
2017-05-09,45.4696,0.4824170797303129,44.35950666666667
2017-05-10,45.8331,0.7994352270528138,44.479663333333335
2017-05-11,45.5728,-0.5679301640081125,44.58989333333333
2017-05-12,45.1186,-0.9966471228452067,44.68219
2017-05-15,45.6024,1.0722850443054543,44.79036
2017-05-16,45.686,0.18332368471833949,44.89019333333333
2017-05-17,45.8048,0.26003589721139697,44.990739999999995
2017-05-18,45.5892,-0.47069302780494704,45.06750333333333
2017-05-19,45.2431,-0.7591710317355838,45.08913333333333
2017-05-22,44.866,-0.8334972625659964,45.09474
2017-05-23,44.0249,-1.874693531850391,45.08415333333333
2017-05-24,43.3484,-1.536630406883388,45.038850000000004
2017-05-25,44.2257,2.023834789750034,45.01266333333333
2017-05-26,44.8599,1.4340078280275836,45.013119999999994
2017-05-29,44.4295,-0.9594314744348686,45.00143666666667
2017-05-30,44.2141,-0.48481301837741686,44.97651
2017-05-31,44.5677,0.7997448777652405,44.976726666666664
2017-06-01,44.592,0.054523791894123264,44.976353333333336
2017-06-02,44.8693,0.6218604233943381,44.971956666666664
2017-06-05,45.12,0.5587339227489441,44.97609666666667
2017-06-06,44.8932,-0.5026595744680784,44.963496666666664
2017-06-07,45.2229,0.7344096656063837,44.961013333333334
2017-06-08,45.3666,0.31775936527731474,44.98345333333334
2017-06-09,45.3998,0.07318159174369843,44.99798
2017-06-12,45.6426,0.5348041180798235,45.019506666666665
2017-06-13,45.76,0.25721584659943453,45.048919999999995
2017-06-14,45.7899,0.06534090909091628,45.07944666666666
2017-06-15,46.1215,0.7241771657068297,45.114506666666664
2017-06-16,46.2799,0.34344069468685845,45.15882666666666
2017-06-19,46.4924,0.4591626170324714,45.20019666666666
2017-06-20,46.6247,0.2845626381946076,45.2387
2017-06-21,46.8016,0.37941262892844385,45.270983333333334
2017-06-22,46.9542,0.32605722881269283,45.31703
2017-06-23,46.4126,-1.1534644398158211,45.36016333333334
2017-06-27,46.0949,-0.6845123953409082,45.37658
2017-06-28,45.7199,-0.8135390249246699,45.37771
2017-06-29,46.1769,0.999564740955261,45.39011333333334
2017-06-30,46.3484,0.3713978201221657,45.415420000000005
2017-07-03,47.0864,1.5922879754209474,45.476863333333334
2017-07-04,47.3041,0.46234156784124014,45.55813333333333
2017-07-05,47.6057,0.6375768696582407,45.67749333333334
2017-07-06,47.6048,-0.001890529915538064,45.81937333333334
2017-07-07,47.6689,0.13465028736598939,45.93414666666667
2017-07-10,47.7571,0.18502629597074716,46.030719999999995
2017-07-11,47.8999,0.29901313103182225,46.14639999999999
2017-07-12,47.981,0.1693114181866795,46.27196333333333
2017-07-13,48.2403,0.5404222504741485,46.39438333333333
2017-07-14,47.7904,-0.9326227241538754,46.500996666666666
2017-07-17,47.97,0.3758076935953758,46.60435333333333
2017-07-18,47.9429,-0.056493641859489685,46.698449999999994
2017-07-19,48.2322,0.6034261590350143,46.80975
2017-07-20,48.4308,0.4117581200940412,46.91668
2017-07-21,48.2629,-0.34668021176605945,47.013223333333336
2017-07-24,48.2489,-0.02900778859123987,47.10819333333333
2017-07-25,48.2663,0.0360629983274352,47.19565
2017-07-26,48.4663,0.4143677887055608,47.28586
2017-07-27,48.1589,-0.6342551422328424,47.364826666666666
2017-07-28,48.5811,0.8766811534316465,47.44681333333334
2017-07-31,48.6537,0.14944083192847124,47.525940000000006
2017-08-01,48.8185,0.33872038508890867,47.603476666666666
2017-08-02,48.434,-0.7876112539303759,47.66378666666666
2017-08-03,48.0355,-0.8227691291241679,47.70491666666667
2017-08-04,48.1507,0.2398226311790319,47.744800000000005
2017-08-07,48.5716,0.87413059415542,47.816766666666666
2017-08-08,48.14,-0.8885850991114053,47.88493666666667
2017-08-09,47.6533,-1.011009555463227,47.94938333333334
2017-08-10,46.6004,-2.2095007061420757,47.963499999999996
2017-08-11,46.9331,0.71394236959339,47.98299
2017-08-14,47.737,1.712863629293615,48.00467666666666
2017-08-16,48.3225,1.2265119299495142,48.038623333333334
2017-08-17,48.7034,0.788245641264429,48.07521333333333
2017-08-18,48.3833,-0.6572436421276584,48.10116333333333
2017-08-21,47.7179,-1.3752679126888823,48.10279666666667
2017-08-22,47.9154,0.4138908040798084,48.10807333333333
2017-08-23,48.1917,0.5766413303447404,48.1178
2017-08-24,48.248,0.11682509643777816,48.12670000000001
2017-08-28,48.5392,0.6035483336096936,48.13666333333333
2017-08-29,48.1384,-0.8257243629890998,48.14826333333334
2017-08-30,48.4861,0.7222923902747036,48.16546666666667
2017-08-31,49.1482,1.3655460018438426,48.205643333333335
2017-09-01,49.6448,1.0104134027288714,48.25273
2017-09-04,49.5888,-0.11280134072449988,48.29133
2017-09-05,50.0883,1.007283902816769,48.352176666666665
2017-09-06,50.2949,0.4124715751982144,48.42037666666667
2017-09-07,50.479,0.3660410896532351,48.49413333333334
2017-09-08,50.5481,0.13688860714355933,48.56352666666667
2017-09-11,50.7696,0.43819649007579287,48.65055
2017-09-12,51.0852,0.6216318426775169,48.73402
2017-09-13,50.6965,-0.7608857359861609,48.80211333333333
2017-09-14,51.3182,1.226317398636989,48.88543666666667
2017-09-15,51.7518,0.8449244127814337,48.996030000000005
2017-09-18,52.3804,1.2146437418601774,49.140859999999996
2017-09-19,52.9686,1.122939114630661,49.30145666666667
2017-09-20,53.3602,0.7393059284179548,49.46107666666667
2017-09-21,53.3041,-0.1051345384762481,49.63321333333333
2017-09-22,51.5995,-3.197877836789287,49.76475333333333
2017-09-25,51.0501,-1.0647389994089096,49.91307666666667
2017-09-26,51.6784,1.2307517517105904,50.07125333333333
2017-09-27,50.832,-1.6378216043840377,50.174420000000005
2017-09-28,51.2362,0.7951683978596025,50.271543333333334
2017-09-29,51.961,1.414624816048038,50.38013
2017-10-03,52.3213,0.6934046688862772,50.51139666666667
2017-10-04,53.2395,1.754925814152175,50.69545
2017-10-05,53.4476,0.3908751960480572,50.87985666666667
2017-10-06,53.8125,0.6827247621969956,51.06721666666667
2017-10-09,53.9716,0.29565621370499784,51.258003333333335
2017-10-10,54.358,0.7159320827990978,51.45196333333333
2017-10-11,53.678,-1.2509658191986461,51.63661666666666
2017-10-12,53.9971,0.5944707328887189,51.82031666666667
2017-10-13,54.1717,0.32335069846343156,51.987766666666666
2017-10-16,54.2114,0.07328549777836368,52.139986666666665
2017-10-17,54.5388,0.6039320142995797,52.304986666666665
2017-10-18,54.4244,-0.2097589239220543,52.44952333333334
2017-10-23,54.3424,-0.15066771521596856,52.58444
2017-10-24,54.5146,0.31687963726299007,52.71896
2017-10-25,53.9848,-0.9718497430046269,52.83351666666667
2017-10-26,54.1288,0.2667417495294977,52.94549
2017-10-27,54.5232,0.7286324470522354,53.060089999999995
2017-10-30,55.0944,1.0476274319922485,53.20668666666667
2017-10-31,55.4171,0.5857219608526476,53.34331666666666
2017-11-01,55.8753,0.8268206023050784,53.48076666666667
2017-11-02,56.6875,1.4535939851777036,53.624336666666665
2017-11-03,57.5792,1.5730099228224992,53.77802333333333
2017-11-06,57.8698,0.5046961402728645,53.92834333333333
2017-11-07,57.5758,-0.508037007212736,54.07073333333334
2017-11-08,57.2373,-0.5879206194269182,54.25866
2017-11-09,58.0804,1.4729905149264644,54.493003333333334
2017-11-10,57.7898,-0.5003409067430575,54.69671666666667
2017-11-13,57.8186,0.049835784169527386,54.92960333333334
2017-11-14,57.9063,0.15168129287115306,55.151939999999996
2017-11-15,57.2689,-1.1007437878089221,55.32887
2017-11-16,58.0829,1.4213648245382737,55.520923333333336
2017-11-17,58.6486,0.9739527468497711,55.70122666666667
2017-11-20,59.2067,0.9515998676865145,55.89319666666667
2017-11-21,59.6667,0.7769390964198264,56.08833666666667
2017-11-22,60.0691,0.6744130310541774,56.29158666666667
